Time, Time Step, Voltage 1, Voltage 2, Voltage 3, Voltage 4, Voltage 5, Voltage 6, Voltage 7, Current 1
1.17509999999999733383e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43676423592844182409e+00, 2.47204072664060037212e+00, 2.46196991935712139465e+00, 2.44559352473565283503e+00, 2.45372490495993345050e+00, 2.43482483022977724829e+00, -9.64718738660024248063e-04
1.17634999999999729540e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43662457867371884390e+00, 2.47339637351131313991e+00, 2.46323952537425316933e+00, 2.44355539416281608567e+00, 2.45259495931580895345e+00, 2.43550732063593633470e+00, -9.64721497404313031721e-04
1.17759999999999725696e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43659781149690335411e+00, 2.47467055192245632966e+00, 2.46450963943516443422e+00, 2.44140487084359403269e+00, 2.45135161615222907372e+00, 2.43638367408237899170e+00, -9.64724495310720310190e-04
1.17884999999999721852e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43669393791067090405e+00, 2.47584499493388188185e+00, 2.46576912337946607678e+00, 2.43915116337700421667e+00, 2.44999601028831515137e+00, 2.43746294922080908307e+00, -9.64727753087872195135e-04
1.18009999999999718008e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43692274502717465268e+00, 2.47690073313303393832e+00, 2.46700596890763979019e+00, 2.43680518552734026727e+00, 2.44853036309265092996e+00, 2.43875320195920686217e+00, -9.64731293199527946414e-04
1.18134999999999714165e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43729369866461897942e+00, 2.47781820085938075948e+00, 2.46820732801338849072e+00, 2.43437960766467753615e+00, 2.44695805693398726888e+00, 2.44026132776417492565e+00, -9.64735140007898922532e-04
1.18259999999999710321e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43781583220571196335e+00, 2.47857735687016367265e+00, 2.46935955344191881977e+00, 2.43188889719111456245e+00, 2.44528370585144561034e+00, 2.44199290053445938753e+00, -9.64739319930848571519e-04
1.18384999999999706477e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43849762964600857984e+00, 2.47915781963534165300e+00, 2.47044824968563192513e+00, 2.42934934664469182053e+00, 2.44351322149513938697e+00, 2.44395200916838462035e+00, -9.64743861615180247314e-04
1.18509999999999702633e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.43934690335927628624e+00, 2.47953901733713832911e+00, 2.47145833498024369845e+00, 2.42677908816843102002e+00, 2.44165387334772709949e+00, 2.44614109306542415467e+00, -9.64748796128504131422e-04
1.18634999999999698789e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44037066719925599401e+00, 2.47970035252679421589e+00, 2.47237411470763834842e+00, 2.42419809303846145454e+00, 2.43971434220225313894e+00, 2.44856077791909099162e+00, -9.64754157172373924371e-04
1.18759999999999694946e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44157500565191476483e+00, 2.47962138125793352117e+00, 2.47317936654655978757e+00, 2.42162815496385253056e+00, 2.43770476584243001028e+00, 2.45120971327318626365e+00, -9.64759981319563732216e-04
1.18884999999999691102e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44296493984896789797e+00, 2.47928200637281292984e+00, 2.47385743763836529752e+00, 2.41909285590211053929e+00, 2.43563677584906068674e+00, 2.45408441342539518359e+00, -9.64766308278353079686e-04
1.19009999999999687258e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44454429135127027095e+00, 2.47866268446495086053e+00, 2.47439135395243026139e+00, 2.41661751317953887863e+00, 2.43352352444133579468e+00, 2.45717910336969147522e+00, -9.64773181186652528142e-04
1.19134999999999683414e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44631554470899947873e+00, 2.47774464587969101004e+00, 2.47476394194434767826e+00, 2.41422910676508672978e+00, 2.43137970025508565186e+00, 2.46048557157083802593e+00, -9.64780646938529374418e-04
1.19259999999999679571e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.44827970990343990465e+00, 2.47651012694381833512e+00, 2.47495796249984412185e+00, 2.41195618562110647431e+00, 2.42922153196242085471e+00, 2.46399303145896420020e+00, -9.64788756545391606827e-04
1.19384999999999688962e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.45043618587177070012e+00, 2.47494261343714549994e+00, 2.47495625704843247306e+00, 2.40982875214493130755e+00, 2.42706677864936626321e+00, 2.46768799361841617568e+00, -9.64797565533477671958e-04
1.19509999999999698353e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.45278262641058608651e+00, 2.47302709413397625582e+00, 2.47474190561349294271e+00, 2.40787812382204702288e+00, 2.42493470589077508848e+00, 2.47155415072111050989e+00, -9.64807134378738964937e-04
1.19634999999999707744e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.45531480984487870955e+00, 2.47075032305145292355e+00, 2.47429839643993298992e+00, 2.40613677133546222109e+00, 2.42284604649573998003e+00, 2.47557227731922324665e+00, -9.64817528979364626499e-04
1.19759999999999717135e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.45802651393582971551e+00, 2.46810108884646117744e+00, 2.47360980670732510944e+00, 2.40463813251690305961e+00, 2.42082294494253602579e+00, 2.47972014666343998357e+00, -9.64828821165400799496e-04
1.19884999999999726526e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.46090939758182347674e+00, 2.46507048960410157790e+00, 2.47266099369585523604e+00, 2.40341640168408465783e+00, 2.41888888458048567642e+00, 2.48397246674977534298e+00, -9.64841089244175120071e-04
1.20009999999999735917e-07, 1.25000000000000007785e-10, 5.00000000000000000000e+00, 2.46395289094146319187e+00, 2.46165221106046594457e+00, 2.47143779562525578442e+00, 2.40250629408480076421e+00, 2.41706859674763130386e+00, 2.48830083781858091285e+00, -9.64854418579468519311e-04
1.20072499999999740613e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.46551332620456253863e+00, 2.45984553398485772391e+00, 2.47075589788170235650e+00, 2.40213351046034473413e+00, 2.41619006226014354510e+00, 2.49048029041415652785e+00, -9.64861728788705399693e-04
1.20134999999999745308e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.46711084051844586895e+00, 2.45794087894673696226e+00, 2.47000207323846865393e+00, 2.40184737780775092730e+00, 2.41534637493941461983e+00, 2.49267106954058448309e+00, -9.64869358597803504496e-04
1.20197499999999750004e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.46874367567515040633e+00, 2.45593799434863990783e+00, 2.46917477448024325071e+00, 2.40165228514858153375e+00, 2.41454084024583615076e+00, 2.49486903818242788944e+00, -9.64877322145286627289e-04
1.20259999999999754699e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47040992201653430982e+00, 2.45383682530344104933e+00, 2.46827254217572544803e+00, 2.40155262070982677969e+00, 2.41377682733195353393e+00, 2.49706986347867676557e+00, -9.64885634200958529176e-04
1.20322499999999759395e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47210751585857213541e+00, 2.45163752233956300230e+00, 2.46729401159712713465e+00, 2.40155276261095051993e+00, 2.41305776470130650679e+00, 2.49926901733117690085e+00, -9.64894310191489459547e-04
1.20384999999999764091e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47383423712878025569e+00, 2.44934045005157674524e+00, 2.46623791974150652351e+00, 2.40165706916517907032e+00, 2.41238713555212269668e+00, 2.50146177745211462096e+00, -9.64903366226606143755e-04
1.20447499999999768786e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47558770723105903144e+00, 2.44694619567548210526e+00, 2.46510311244350477367e+00, 2.40186986879866370970e+00, 2.41176847280191930523e+00, 2.50364322886752344033e+00, -9.64912819125906704928e-04
1.20509999999999773482e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47736538715237974984e+00, 2.44445557756719544784e+00, 2.46388855156842767613e+00, 2.40219544959208697321e+00, 2.41120535378957612238e+00, 2.50580826589351435274e+00, -9.64922686446293255760e-04
1.20572499999999778177e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47916457582586557962e+00, 2.44186965356208318667e+00, 2.46259332227393690218e+00, 2.40263804845032913349e+00, 2.41070139465197375017e+00, 2.50795159460164907017e+00, -9.64932986510074744077e-04
1.20634999999999782873e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48098240876491082929e+00, 2.43918972919262166954e+00, 2.46121664032797715649e+00, 2.40320183990679980823e+00, 2.41026024437284558388e+00, 2.51006773578963215954e+00, -9.64943738433741027977e-04
1.20697499999999787568e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48281585698303786103e+00, 2.43641736574063072496e+00, 2.45975785946989811137e+00, 2.40389092457015829396e+00, 2.40988557850209916822e+00, 2.51215102847307303335e+00, -9.64954962157501313497e-04
1.20759999999999792264e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48466172621425229750e+00, 2.43355438809977542292e+00, 2.45821647880106741724e+00, 2.40470931722219738447e+00, 2.40958109254445806968e+00, 2.51419563391368106053e+00, -9.64966678475597905255e-04
1.20822499999999796959e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48651665644864028337e+00, 2.43060289242347060679e+00, 2.45659215019062049379e+00, 2.40566093457683960466e+00, 2.40935049501695086605e+00, 2.51619554019885205420e+00, -9.64978909067520386998e-04
1.20884999999999801655e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48837712179795689238e+00, 2.42756525353263974409e+00, 2.45488468568132711667e+00, 2.40674958271133121457e+00, 2.40919750017544354037e+00, 2.51814456738701908378e+00, -9.64991676530198619864e-04
1.20947499999999806351e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49023943070588016369e+00, 2.42444413205719211390e+00, 2.45309406487990733226e+00, 2.40797894418191571475e+00, 2.40912582041111811293e+00, 2.52003637323264806369e+00, -9.65005004411293061672e-04
1.21009999999999811046e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49209972651754263495e+00, 2.42124248128454544471e+00, 2.45122044231547420168e+00, 2.40935256483748849732e+00, 2.40913915831855174332e+00, 2.52186445950414261929e+00, -9.65018917243719667222e-04
1.21072499999999815742e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49395398842281679208e+00, 2.41796355368796778151e+00, 2.44926415474914982440e+00, 2.41087384034598439797e+00, 2.40924119843781170403e+00, 2.52362217890720685887e+00, -9.65033440581607887022e-04
1.21134999999999820437e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49579803278768608266e+00, 2.41461090710701009598e+00, 2.44722572841725849457e+00, 2.41254600244948846921e+00, 2.40943559867379253348e+00, 2.52530274262560316956e+00, -9.65048601037810159335e-04
1.21197499999999825133e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49762751488784218168e+00, 2.41118841055185262334e+00, 2.44510588618988178311e+00, 2.41437210496539522708e+00, 2.40972598139682769869e+00, 2.52689922849034198649e+00, -9.65064426323250859618e-04
1.21259999999999829828e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49943793105841738367e+00, 2.40770024960298556493e+00, 2.44290555462594616287e+00, 2.41635500955220683394e+00, 2.41011592422949627590e+00, 2.52840458978762638864e+00, -9.65080945288300973313e-04
1.21322499999999834524e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50122462127350653205e+00, 2.40415093137722202243e+00, 2.44062587090543292589e+00, 2.41849737125992092501e+00, 2.41060895052540358208e+00, 2.52981166471492890935e+00, -9.65098187966471334973e-04
1.21384999999999839219e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50298277216880649121e+00, 2.40054528903076125346e+00, 2.43826818961868774238e+00, 2.42080162388628084003e+00, 2.41120851954663084626e+00, 2.53111318649361338728e+00, -9.65116185620691039056e-04
1.21447499999999843915e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50470742052038186642e+00, 2.39688848576968682735e+00, 2.43583408939227608059e+00, 2.42326996516154880013e+00, 2.41191801634750779826e+00, 2.53230179414559097850e+00, -9.65134970792504956645e-04
1.21509999999999848611e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50639345719214379216e+00, 2.39318601833810173929e+00, 2.43332537933026582522e+00, 2.42590434178577574187e+00, 2.41274074137328842227e+00, 2.53337004394033993293e+00, -9.65154577354525810250e-04
1.21572499999999853306e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50803563156422715252e+00, 2.38944371995385651530e+00, 2.43074410524930017985e+00, 2.42870643434399680061e+00, 2.41367989978332975198e+00, 2.53431042151756402703e+00, -9.65175040566482221951e-04
1.21634999999999858002e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50962855645394977699e+00, 2.38566776266175573085e+00, 2.42809255568532700309e+00, 2.43167764212608261687e+00, 2.41473859050937367243e+00, 2.53511535468952109440e+00, -9.65196397135267142309e-04
1.21697499999999862697e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51116671354053266896e+00, 2.38186465907400979347e+00, 2.42537326764936667090e+00, 2.43481906787941504433e+00, 2.41591979506055221094e+00, 2.53577722692586027264e+00, -9.65218685279356156115e-04
1.21759999999999867393e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51264445930417368302e+00, 2.37804126346769750810e+00, 2.42258903210926845873e+00, 2.43813150252392318862e+00, 2.41722636608780927503e+00, 2.53628839152242990806e+00, -9.65241944798031080606e-04
1.21822499999999872088e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51405603148946887870e+00, 2.37420477220906178673e+00, 2.41974289917396179206e+00, 2.44161540986037284284e+00, 2.41866101572148917143e+00, 2.53664118645419245368e+00, -9.65266217145795699453e-04
1.21884999999999876784e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51539555610249365714e+00, 2.37036272347454479714e+00, 2.41683818295634855744e+00, 2.44527091130420259901e+00, 2.42022630369694269348e+00, 2.53682794991090121428e+00, -9.65291545512422951257e-04
1.21947499999999881480e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51665705495015368243e+00, 2.36652299623863937583e+00, 2.41387846609060074954e+00, 2.44909777067852285626e+00, 2.42192462528409402367e+00, 2.53684103651271497526e+00, -9.65317974909039172582e-04
1.22009999999999886175e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51783445372963532449e+00, 2.36269380849889332197e+00, 2.41086760387932397265e+00, 2.45309537910127017923e+00, 2.42375819903804501365e+00, 2.53667283420134026528e+00, -9.65345552260665632285e-04
1.22072499999999890871e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51892159067498910829e+00, 2.35888371470867719282e+00, 2.40780972804575599255e+00, 2.45726274000279421017e+00, 2.42572905438891206487e+00, 2.53631578180065231365e+00, -9.65374326505572867042e-04
1.22134999999999895566e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51991222576699325231e+00, 2.35510160238871346650e+00, 2.40470925006593017059e+00, 2.46159845431145818395e+00, 2.42783901909023791532e+00, 2.53576238723905822425e+00, -9.65404348701876728438e-04
1.22197499999999900262e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52080005051152822304e+00, 2.35135668788880058955e+00, 2.40157086405551067898e+00, 2.46610070584612151023e+00, 2.43008970654646638820e+00, 2.53500524642409219567e+00, -9.65435672141635157530e-04
1.22259999999999904957e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52157869829072645018e+00, 2.34765851127170632751e+00, 2.39839954918587494603e+00, 2.47076724695557148337e+00, 2.43248250304111923725e+00, 2.53403706275789941671e+00, -9.65468352472818435589e-04
1.22322499999999909653e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52224175529011906960e+00, 2.34401693029176128036e+00, 2.39520057160386778961e+00, 2.47559538444619997577e+00, 2.43501855488847729347e+00, 2.53285066728040275663e+00, -9.65502447829333755938e-04
1.22384999999999914348e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52278277200393175050e+00, 2.34044211344138686215e+00, 2.39197948582960417951e+00, 2.48058196584033341381e+00, 2.43769875553270409796e+00, 2.53143903942493952997e+00, -9.65538018969336352994e-04
1.22447499999999919044e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52319527531953635702e+00, 2.33694453203951368891e+00, 2.38874213560665760170e+00, 2.48572336600878962543e+00, 2.44052373261953237105e+00, 2.52979532836921805483e+00, -9.65575129421956425413e-04
1.22509999999999923740e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52347278118087503529e+00, 2.33353495133670785222e+00, 2.38549465417901362940e+00, 2.49101547422223079664e+00, 2.44349383506674966426e+00, 2.52791287496229744036e+00, -9.65613845642442612284e-04
1.22572499999999928435e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52360880782942542666e+00, 2.33022442061270407265e+00, 2.38224346396923047919e+00, 2.49645368166692804834e+00, 2.44660912016087772614e+00, 2.52578523420623257678e+00, -9.65654237175750536880e-04
1.22634999999999933131e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52359688961997630230e+00, 2.32702426224306702096e+00, 2.37899527563239754357e+00, 2.50203286947148839658e+00, 2.44986934070856099410e+00, 2.52340619826879342114e+00, -9.65696376828430701200e-04
1.22697499999999937826e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52343059140712355770e+00, 2.32394605971276790868e+00, 2.37575708646065475449e+00, 2.50774739729195017546e+00, 2.45327393227228940376e+00, 2.52076982000147653551e+00, -9.65740340848598348769e-04
1.22759999999999942522e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52310352349698208130e+00, 2.32100164455566337907e+00, 2.37253617811330208553e+00, 2.51359109250352519283e+00, 2.45682200052118560052e+00, 2.51787043693472112338e+00, -9.65786209113675755966e-04
1.22822499999999947217e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52260935715715550742e+00, 2.31820308220011384037e+00, 2.36934011364782026732e+00, 2.51955724004794046067e+00, 2.46051230872864135080e+00, 2.51470269571993609858e+00, -9.65834065325495930848e-04
1.22884999999999951913e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52194184067647286795e+00, 2.31556265670232308551e+00, 2.36617673382749682531e+00, 2.52563857298605798363e+00, 2.46434326544966575412e+00, 2.51126157698555063646e+00, -9.65883997212234942514e-04
1.22947499999999956608e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52109481596444373608e+00, 2.31309285435050959734e+00, 2.36305415268179164201e+00, 2.53182726380602884930e+00, 2.46831291241180439400e+00, 2.50754242057197362925e+00, -9.65936096736564318334e-04
1.23009999999999961304e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.52006223567875808911e+00, 2.31080634612447566312e+00, 2.35998075229606696368e+00, 2.53811491653774812249e+00, 2.47241891265450686177e+00, 2.50354095110778906985e+00, -9.65990460309256978103e-04
1.23072499999999966000e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51883818086749178278e+00, 2.30871596899689768279e+00, 2.35696517680788009130e+00, 2.54449255972479226884e+00, 2.47665853895275844820e+00, 2.49925330388723621056e+00, -9.66047189007468573227e-04
1.23134999999999970695e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51741687911095546326e+00, 2.30683470606437657224e+00, 2.35401632558767426318e+00, 2.55095064030542051370e+00, 2.48102866256173859583e+00, 2.49467605100637124238e+00, -9.66106388796730592046e-04
1.23197499999999975391e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51579272314636659402e+00, 2.30517566549816299570e+00, 2.35114334558240889450e+00, 2.55747901845440539503e+00, 2.48552574232013023803e+00, 2.48980622771294424211e+00, -9.66168170755702326001e-04
1.23259999999999980086e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51396028995672748962e+00, 2.30375205830651541561e+00, 2.34835562280147414072e+00, 2.56406696343769713309e+00, 2.49014581415057545399e+00, 2.48464135892250626014e+00, -9.66232651302585242997e-04
1.23322499999999984782e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.51191436030343284713e+00, 2.30257717490265623184e+00, 2.34566277292507319174e+00, 2.57070315053193620969e+00, 2.49488448099653803425e+00, 2.47917948585072211998e+00, -9.66299952422131720395e-04
1.23384999999999989477e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50964993868025976198e+00, 2.30166436047461964165e+00, 2.34307463101622248658e+00, 2.57737565906086940615e+00, 2.49973690323561648086e+00, 2.47341919270949350818e+00, -9.66370201892078283488e-04
1.23447499999999994173e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50716227366447341751e+00, 2.30102698915556347359e+00, 2.34060124031853611370e+00, 2.58407197160056867347e+00, 2.50469778961002553785e+00, 2.46735963341189634690e+00, -9.66443533507910690523e-04
1.23509999999999998868e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50444687863883697077e+00, 2.30067843699559837489e+00, 2.33825284012306910952e+00, 2.59077897440517057603e+00, 2.50976138871562204358e+00, 2.46100055822865781963e+00, -9.66520087304836871857e-04
1.23572500000000003564e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.50149955285633973645e+00, 2.30063205373880386162e+00, 2.33603985268870051328e+00, 2.59748295910453208535e+00, 2.51492148109144064705e+00, 2.45434234033639064876e+00, -9.66600009775945971137e-04
1.23635000000000008260e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49831640281746647503e+00, 2.30090113341182478379e+00, 2.33397286920182533976e+00, 2.60416962572479615545e+00, 2.52017137195222629131e+00, 2.44738600219549962134e+00, -9.66683454085571960274e-04
1.23697500000000012955e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49489386392781486990e+00, 2.30149888373328170843e+00, 2.33206263476249864297e+00, 2.61082408708237112549e+00, 2.52550388460694019699e+00, 2.44013324169339451686e+00, -9.66770580277118607611e-04
1.23760000000000017651e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.49122872240184856096e+00, 2.30243839435627517531e+00, 2.33032003238566209902e+00, 2.61743087460120493759e+00, 2.53091135460660243695e+00, 2.43258645798639561164e+00, -9.66861555474649958346e-04
1.23822500000000022346e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48731813737653695284e+00, 2.30373260395934353895e+00, 2.32875606600764317733e+00, 2.62397394560254770823e+00, 2.53638562466518724392e+00, 2.42474877697155122291e+00, -9.66956554077881926847e-04
1.23885000000000027042e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.48315966319659864325e+00, 2.30539426620457232886e+00, 2.32738184248981561097e+00, 2.63043669211557151755e+00, 2.54191804039756252820e+00, 2.41662407631758702209e+00, -9.67055757950422345201e-04
1.23947500000000031737e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47875127183104249085e+00, 2.30743591458491348334e+00, 2.32620855261305647943e+00, 2.63680195125633032305e+00, 2.54749944691866625490e+00, 2.40821700998214094369e+00, -9.67159356601443240264e-04
1.24010000000000036433e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.47409137537866508083e+00, 2.30986982618637171072e+00, 2.32524745105854568905e+00, 2.64305201722151039689e+00, 2.55312018634824600127e+00, 2.39953303214063584647e+00, -9.67267547361314104608e-04
1.24072500000000041128e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.46917884861817649167e+00, 2.31270798439439362326e+00, 2.32450983537241917531e+00, 2.64916865494228082056e+00, 2.55877009626554219324e+00, 2.39057842045036039735e+00, -9.67380535552185929528e-04
1.24135000000000045824e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.46401305155661809465e+00, 2.31596204057761889672e+00, 2.32400702391390101553e+00, 2.65513311544237451400e+00, 2.56443850915829685277e+00, 2.38136029857169040369e+00, -9.67498534654910309454e-04
1.24197500000000050520e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.45859385192780877105e+00, 2.31964327478614151801e+00, 2.32375033278873832643e+00, 2.66092615294312029306e+00, 2.57011425291034489859e+00, 2.37188665786686181391e+00, -9.67621766474233147015e-04
1.24260000000000055215e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.45292164759060549173e+00, 2.32376255550550858686e+00, 2.32375105177207785800e+00, 2.66652804375670848813e+00, 2.57578565237189538450e+00, 2.36216637819535435483e+00, -9.67750461304747408055e-04
1.24322500000000059911e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.44699738877490391431e+00, 2.32833029851190831394e+00, 2.32402041922736213309e+00, 2.67191860700740768664e+00, 2.58144053205633694503e+00, 2.35220924772368578104e+00, -9.67884858100631476942e-04
1.24385000000000064606e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.44082260012145813022e+00, 2.33335642487832739533e+00, 2.32456959603035961948e+00, 2.67707722721866359095e+00, 2.58706622000706198961e+00, 2.34202598166632736110e+00, -9.68025204652860158522e-04
1.24447500000000069302e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.43439940245981478739e+00, 2.33885031818592059594e+00, 2.32540963851009818697e+00, 2.68198287880223817936e+00, 2.59264955287736587053e+00, 2.33162823987352840760e+00, -9.68171757778203234505e-04
1.24510000000000073997e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.42773053426694396251e+00, 2.34482078099934909687e+00, 2.32655147042123067180e+00, 2.68661415248347568152e+00, 2.59817688226596077428e+00, 2.32102864318101387298e+00, -9.68324783524926154324e-04
1.24572500000000078693e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.42081937274747094335e+00, 2.35127599066948711481e+00, 2.32800585396524528647e+00, 2.69094928369469110763e+00, 2.60363408235000415303e+00, 2.31024078843590174870e+00, -9.68484557400862153612e-04
1.24635000000000083388e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.41366995447483700943e+00, 2.35822345453158321860e+00, 2.32978335988091256326e+00, 2.69496618296629941725e+00, 2.60900655885684473745e+00, 2.29927926211269495482e+00, -9.68651364630052015732e-04
1.24697500000000088084e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.40628699553119052013e+00, 2.36566996457170564128e+00, 2.33189433662742917619e+00, 2.69864246834286047871e+00, 2.61427925941484540218e+00, 2.28815965243284713537e+00, -9.68825500444873239855e-04
1.24760000000000092780e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.39867591108237077080e+00, 2.37362155163909482880e+00, 2.33434887868693863311e+00, 2.70195549984851046688e+00, 2.61943668532270734772e+00, 2.27689855990125744611e+00, -9.69007270421093315146e-04
1.24822500000000097475e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.39084283432299171679e+00, 2.38208343928683285995e+00, 2.33715679401634357504e+00, 2.70488241602336065839e+00, 2.62446290477568711097e+00, 2.26551360617292640853e+00, -9.69196990863867161373e-04
1.24885000000000102171e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.38279463472535502078e+00, 2.39105999732805507563e+00, 2.34032757068173768999e+00, 2.70740017254935638746e+00, 2.62934156758590287239e+00, 2.25402344116317676637e+00, -9.69394989253130959228e-04
1.24947500000000106866e-07, 6.25000000000000038926e-11, 5.00000000000000000000e+00, 2.37453893552474548656e+00, 2.40055469519965569702e+00, 2.34387034271220295878e+00, 2.70948558298073605144e+00, 2.63405592143265776528e+00, 2.24244774831499737999e+00, -9.69601604757215716074e-04
