time_diff
0.0001381654292345047
0.000115138478577137
6.908271461725235e-05
1.0361894965171814e-05
1.496635377407074e-06
1.794658601284027e-06
2.154149115085602e-06
2.5853514671325684e-06
3.102235496044159e-06
3.632158041000366e-07
4.3585896492004395e-07
5.234032869338989e-07
6.26780092716217e-07
7.534399628639221e-07
9.033828973770142e-07
1.0849907994270325e-06
1.3010576367378235e-06
1.5618279576301575e-06
1.8738210201263428e-06
2.248212695121765e-06
2.6989728212356567e-06
3.238208591938019e-06
3.885477781295776e-06
4.663132131099701e-06
5.595386028289795e-06
6.7148357629776e-06
8.056871592998505e-06
9.668990969657898e-06
1.1603347957134247e-05
1.3923272490501404e-05
1.6707926988601685e-05
2.004951238632202e-05
2.4059787392616272e-05
2.8870999813079834e-05
3.4646131098270416e-05
4.1575171053409576e-05
4.988908767700195e-05
5.9868209064006805e-05
7.18412920832634e-05
8.6209736764431e-05
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345224291086197
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345131158828735
0.00010345317423343658
0.00010345131158828735
4.310347139835358e-05
6.467103958129883e-06
1.2479722499847412e-06
1.4994293451309204e-06
1.7974525690078735e-06
2.158805727958679e-06
2.5909394025802612e-06
1.953914761543274e-06
2.345070242881775e-06
2.814456820487976e-06
3.376975655555725e-06
4.0531158447265625e-06
4.863366484642029e-06
5.837529897689819e-06
7.0035457611083984e-06
8.404254913330078e-06
1.0084360837936401e-05
1.2101605534553528e-05
1.4523044228553772e-05
1.7426908016204834e-05
2.0911917090415955e-05
2.5095418095588684e-05
3.0113384127616882e-05
3.61371785402298e-05
4.336424171924591e-05
5.2036717534065247e-05
6.24433159828186e-05
7.493235170841217e-05
7.493235170841217e-05
7.493235170841217e-05
7.49342143535614e-05
7.493235170841217e-05
7.493235170841217e-05
7.493235170841217e-05
8.991919457912445e-05
