Voltage 2,Current
0.39722131507224784,-9.071499733366631e-07
0.39999909280002544,-9.071999734838002e-07
0.4027768705278028,-9.072499738530561e-07
0.4055546482555813,-9.07299973167674e-07
0.40833242598335856,-9.073499735925828e-07
0.4111102037111368,-9.073999731848884e-07
0.4138879814389143,-9.07449973443394e-07
0.4166657591666919,-9.074999735354244e-07
0.4194435368944699,-9.075499732389357e-07
0.42222131462224727,-9.075999736086317e-07
0.42499909235002503,-9.076499735898036e-07
0.42777687007780313,-9.076999733489809e-07
0.4305546478055808,-9.077499733302488e-07
0.4333324255333581,-9.077999738666733e-07
0.4361102032611359,-9.078499737370074e-07
0.4388879809889137,-9.078999736628927e-07
0.4416657587166918,-9.07949973366773e-07
0.4444435364444694,-9.0799997357029e-07
0.44722131417224714,-9.080499735517975e-07
0.4499990919000246,-9.080999738108953e-07
0.4527768696278025,-9.081499736814468e-07
0.45555464735558016,-9.081999737740728e-07
0.45833242508335814,-9.082499734781496e-07
0.4611102028111356,-9.082999738483879e-07
0.463887980538914,-9.083499731639424e-07
0.46666575826669143,-9.083999734232097e-07
0.4694435359944688,-9.084499739045457e-07
0.4722213137222469,-9.084999735532372e-07
0.4749990914500252,-9.085499729799064e-07
0.4777768691778023,-9.085999735723305e-07
0.4805546469055804,-9.08649973332106e-07
0.48333242463335807,-9.086999733139453e-07
0.48611020236113583,-9.087499733513128e-07
0.48888798008891377,-9.087999731666541e-07
0.491665757816691,-9.088499737036564e-07
0.49444353554446896,-9.088999734080049e-07
0.4972213132722468,-9.089499733344144e-07
0.49999909100002415,-9.089999737604372e-07
0.502776868727802,-9.090499735203416e-07
0.5055546464555797,-9.090999737798553e-07
0.5083324241833576,-9.091499735952948e-07
0.5111102019111353,-9.091999735217668e-07
0.5138879796389129,-9.09249973892339e-07
0.5166657573666905,-9.092999737078113e-07
0.5194435350944688,-9.093499733012477e-07
0.5222213128222466,-9.093999733387812e-07
0.5249990905500239,-9.094499738204148e-07
0.527776868277802,-9.094999734138784e-07
0.5305546460055801,-9.095499731183711e-07
0.5333324237333578,-9.09599973266962e-07
0.5361102014611353,-9.096499734155602e-07
0.5388879791889133,-9.096999732310976e-07
0.5416657569166913,-9.097499730466418e-07
0.5444435346444684,-9.097999736393492e-07
0.5472213123722467,-9.098499731218397e-07
0.5499990901000245,-9.098999730484241e-07
0.5527768678278019,-9.099499734191028e-07
0.5555546455555797,-9.099999733456996e-07
0.5583324232833574,-9.100499733833217e-07
0.5611102010111352,-9.100999734209486e-07
0.5638879787389128,-9.101499734585799e-07
0.5666657564666905,-9.101999736072384e-07
0.5694435341944685,-9.1024997331181e-07
0.5722213119222461,-9.102999733494554e-07
0.5749990896500237,-9.103499736091469e-07
0.5777768673778017,-9.103999734247534e-07
0.5805546451055792,-9.104499736844509e-07
0.5833324228333571,-9.104999735000628e-07
0.5861102005611354,-9.105499729826129e-07
0.5888879782889127,-9.105999733533425e-07
0.59166575601669,-9.106499737240765e-07
0.5944435337444678,-9.106999737617425e-07
0.597221311472246,-9.107499733553236e-07
0.5999990892000232,-9.107999738370871e-07
0.6027768669278017,-9.108499730976057e-07
0.6055546446555793,-9.108999732463048e-07
0.6083324223833569,-9.109499733950061e-07
0.6111102001111349,-9.109999730996208e-07
0.6138879778389125,-9.110499733593487e-07
0.6166657555666905,-9.110999731749883e-07
0.6194435332944679,-9.111499734347188e-07
0.6222213110222458,-9.111999733613848e-07
0.6249990887500231,-9.112499737321405e-07
0.6277768664778013,-9.112999732147201e-07
0.6305546442055792,-9.113499732524116e-07
0.6333324219333568,-9.113999732901044e-07
0.6361101996611346,-9.114499733277994e-07
0.6388879773889121,-9.114999733654952e-07
0.6416657551166898,-9.115499735142138e-07
0.6444435328444679,-9.115999732188442e-07
0.6472213105722454,-9.116499733675664e-07
0.649999088300023,-9.116999736273102e-07
0.6527768660278008,-9.117499734429639e-07
0.6555546437555784,-9.117999737027111e-07
0.6583324214833561,-9.118499736293905e-07
0.661110199211134,-9.118999735560721e-07
0.6638879769389119,-9.119499733717309e-07
0.6666657546666896,-9.119999734094337e-07
0.669443532394468,-9.120499730030499e-07
0.6722213101222452,-9.120999734848441e-07
0.6749990878500233,-9.121499730784625e-07
0.6777768655778014,-9.121999727831008e-07
0.6805546433055785,-9.122499733759191e-07
0.683332421033356,-9.122999735246497e-07
0.6861101987611335,-9.12349973784402e-07
0.688887976488912,-9.123999731559764e-07
0.69166575421669,-9.12449972860619e-07
0.6944435319444674,-9.124999732313958e-07
0.6972213096722452,-9.12549973158083e-07
0.6999990874000226,-9.125999735288596e-07
0.7027768651277999,-9.126499738996365e-07
0.7055546428555777,-9.126999739373489e-07
0.7083324205833559,-9.127499735309705e-07
0.7111101983111335,-9.127999735686817e-07
0.7138879760389112,-9.128499737174154e-07
0.7166657537666896,-9.128999729779716e-07
0.7194435314944667,-9.12949973570795e-07
0.7222213092222446,-9.129999733864634e-07
0.7249990869500222,-9.130499736462206e-07
0.7277768646778001,-9.130999734618894e-07
0.7305546424055773,-9.131499741657368e-07
0.7333324201333553,-9.131999736483385e-07
0.7361101978611337,-9.132499731309401e-07
0.7388879755889111,-9.132999735017213e-07
0.7416657533166888,-9.13349973539434e-07
0.744443531044467,-9.133999731330601e-07
0.7472213087722441,-9.134499736148633e-07
0.7499990865000227,-9.134999728754221e-07
0.7527768642277993,-9.13549973912336e-07
0.7555546419555779,-9.135999731728942e-07
0.7583324196833559,-9.136499728775434e-07
0.761110197411133,-9.136999735813908e-07
0.7638879751389115,-9.137499729529736e-07
0.7666657528666884,-9.137999736568212e-07
0.7694435305944669,-9.138499731394257e-07
0.772221308322245,-9.138999726220297e-07
0.7749990860500222,-9.139499729928116e-07
0.7777768637778,-9.139999730305268e-07
0.7805546415055777,-9.14049973068242e-07
0.7833324192333551,-9.140999734390255e-07
0.7861101969611332,-9.141499731436744e-07
0.7888879746889103,-9.141999737365015e-07
0.7916657524166884,-9.142499734411503e-07
0.7944435301444664,-9.142999731457988e-07
0.7972213078722435,-9.1434997384965e-07
0.799999085600022,-9.143999732212319e-07
0.8027768633277994,-9.144499734809922e-07
0.8055546410555773,-9.144999734076856e-07
0.8083324187833558,-9.145499724462017e-07
0.8111101965111325,-9.145999735941407e-07
0.8138879742389107,-9.146499731877683e-07
0.816665751966688,-9.146999736695735e-07
0.8194435296944662,-9.147499732632013e-07
0.8222213074222429,-9.147999741890958e-07
0.8249990851500224,-9.148499725614766e-07
0.8277768628777991,-9.148999735983949e-07
0.8305546406055769,-9.149499733030441e-07
0.833332418333355,-9.149999731187176e-07
0.836110196061133,-9.150499729343892e-07
0.8388879737889104,-9.150999731941486e-07
0.8416657515166879,-9.151499735649332e-07
0.8444435292444653,-9.151999739357166e-07
0.8472213069722435,-9.152499734183232e-07
0.8499990847000205,-9.152999742331938e-07
0.852776862427799,-9.153499733827327e-07
0.8555546401555768,-9.153999734204499e-07
0.8583324178833549,-9.154499730140772e-07
0.8611101956111321,-9.15499973606905e-07
0.8638879733389102,-9.155499733115556e-07
0.8666657510666876,-9.155999734602945e-07
0.869443528794466,-9.156499728318778e-07
0.8722213065222446,-9.156999722034606e-07
0.8749990842500203,-9.157499742395786e-07
0.8777768619777998,-9.157999722788953e-07
0.8805546397055768,-9.158499730937681e-07
0.8833324174333546,-9.158999730204623e-07
0.8861101951611322,-9.159499733912458e-07
0.8888879728889102,-9.15999972984875e-07
0.8916657506166874,-9.160499734666804e-07
0.8944435283444652,-9.160999735043972e-07
0.8972213060722429,-9.161499736531361e-07
0.8999990838000211,-9.161999729136964e-07
0.9027768615277983,-9.162499733955033e-07
0.9055546392555763,-9.16299973211176e-07
0.9083324169833553,-9.163499721386698e-07
0.9111101947111325,-9.163999728425204e-07
0.9138879724389088,-9.164499739904601e-07
0.916665750166688,-9.164999725848884e-07
0.9194435278944648,-9.165499738438505e-07
0.9222213056222432,-9.165999728823657e-07
0.9249990833500208,-9.166499729200831e-07
0.9277768610777987,-9.166999729577997e-07
0.9305546388055762,-9.16749973328585e-07
0.9333324165333541,-9.167999730332335e-07
0.936110194261132,-9.168499727378847e-07
0.9388879719889092,-9.168999733307129e-07
0.941665749716687,-9.16949973479452e-07
0.9444435274444644,-9.169999737392148e-07
0.9472213051722429,-9.170499731107978e-07
0.9499990829000199,-9.170999738146484e-07
0.9527768606277985,-9.171499728531652e-07
0.9555546383555763,-9.171999727798596e-07
0.9583324160833536,-9.172499731506441e-07
0.961110193811131,-9.172999736324493e-07
0.9638879715389091,-9.173499732260776e-07
0.9666657492666864,-9.173999737078847e-07
0.969443526994465,-9.174499728574228e-07
0.9722213047222426,-9.174999730061629e-07
0.9749990824500204,-9.175499731549018e-07
0.9777768601777974,-9.175999737477301e-07
0.9805546379055754,-9.176499735634036e-07
0.9833324156333533,-9.176999733790761e-07
0.9861101933611318,-9.177499727506589e-07
0.9888879710889091,-9.177999731214426e-07
0.9916657488166872,-9.178499726040479e-07
0.9944435265444633,-9.178999741960784e-07
0.9972213042722432,-9.17949972457437e-07
0.9999990820000199,-9.179999733833337e-07
1.0027768597277975,-9.180499734210506e-07
1.005554637455576,-9.180999725705897e-07
1.0083324151833533,-9.181499732744393e-07
1.0111101929111304,-9.181999735342017e-07
1.013887970638909,-9.182499729057855e-07
1.0166657483666857,-9.182999740537252e-07
1.0194435260944648,-9.183499725371314e-07
1.0222213038222423,-9.183999727968913e-07
1.0249990815500198,-9.184499730566525e-07
1.0277768592777972,-9.184999733164159e-07
1.0305546370055747,-9.185499737982218e-07
1.033332414733353,-9.185999733918494e-07
1.036110192461131,-9.186499729854769e-07
1.038887970188909,-9.186999725791051e-07
1.0416657479166866,-9.18749973060912e-07
1.0444435256444646,-9.187999726545396e-07
1.0472213033722415,-9.188499731363456e-07
1.0499990811000195,-9.188999729520185e-07
1.0527768588277968,-9.189499736558692e-07
1.0555546365555748,-9.189999734715423e-07
1.0583324142833523,-9.190499732872145e-07
1.0611101920111308,-9.190999731028874e-07
1.0638879697389083,-9.191499729185597e-07
1.0666657474666863,-9.191999729562771e-07
1.0694435251944627,-9.192499738821726e-07
1.0722213029222418,-9.192999730317108e-07
1.0749990806500196,-9.193499730694292e-07
1.0777768583777971,-9.19399973107146e-07
1.080554636105574,-9.194499740330397e-07
1.0833324138333524,-9.194999731825798e-07
1.0861101915611302,-9.19549973442341e-07
1.0888879692889075,-9.195999737021041e-07
1.091665747016686,-9.196499730736872e-07
1.0944435247444635,-9.196999733334477e-07
1.097221302472242,-9.197499727050314e-07
1.0999990802000184,-9.197999738529713e-07
1.1027768579277957,-9.198499741127345e-07
1.105554635655574,-9.198999737063611e-07
1.1083324133833532,-9.199499724118104e-07
1.1111101911111294,-9.199999737817956e-07
1.1138879688389076,-9.200499733754233e-07
1.1166657465666847,-9.200999738572292e-07
1.1194435242944631,-9.201499734508585e-07
1.122221302022241,-9.201999732665305e-07
1.124999079750019,-9.20249973082203e-07
1.1277768574777969,-9.202999728978749e-07
1.130554635205574,-9.203499736017257e-07
1.133332412933352,-9.203999734173994e-07
1.1361101906611306,-9.204499723448933e-07
1.1388879683889075,-9.204999730487439e-07
1.1416657461166855,-9.205499730864607e-07
1.1444435238444632,-9.20599973124178e-07
1.1472213015722408,-9.206499731618959e-07
1.1499990793000183,-9.206999731996127e-07
1.1527768570277963,-9.207499732373296e-07
1.1555546347555747,-9.207999721648232e-07
1.1583324124833516,-9.208499733127641e-07
1.16111019021113,-9.208999726843476e-07
1.1638879679389067,-9.209499738322874e-07
1.166665745666686,-9.209999723156938e-07
1.1694435233944624,-9.210499734636319e-07
1.172221301122241,-9.210999728352164e-07
1.1749990788500184,-9.211499730949779e-07
1.1777768565777966,-9.211999726886073e-07
1.1805546343055735,-9.212499731704115e-07
1.183332412033352,-9.212999727640393e-07
1.1861101897611304,-9.213499723576685e-07
1.1888879674889075,-9.213999728394735e-07
1.1916657452166848,-9.214499733212795e-07
1.1944435229444628,-9.214999729149089e-07
1.19722130067224,-9.215499736187593e-07
